,bank_name,url,swift_code
788,BUTTERFIELD BANK (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/butterfield_bank_uk_limited.html,LJSOGB2L
789,BUTTONWOOD CAPITAL PARTNERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/buttonwood_capital_partners_limited.html,CAATGB21
790,BWD RENSBURG (BWDR) LTD.,http://www.swiftcodelist.com/bank/united-kingdom/bwd_rensburg_bwdr_ltd.html,BWDEGB21PRD
791,BWD RENSBURG LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/bwd_rensburg_limited.html,BWDRGB51
792,BYBLOS BANK EUROPE S.A. (LONDON BRANCH),http://www.swiftcodelist.com/bank/united-kingdom/byblos_bank_europe_s_a_london_branch.html,BYBBGB2L
793,BYE C G,http://www.swiftcodelist.com/bank/united-kingdom/bye_c_g.html,BYEBGB21
794,BZW SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/bzw_securities_limited.html,BZWSGB21
795,BZX INVESTMENTS LTD,http://www.swiftcodelist.com/bank/united-kingdom/bzx_investments_ltd.html,BZINGB2101H
796,C AND C GLOBAL ARBITRAGE LTD.,http://www.swiftcodelist.com/bank/united-kingdom/c_and_c_global_arbitrage_ltd.html,GLOGGB21
797,C AND J CLARK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/c_and_j_clark_limited.html,CLRKGB22
798,C D DERIVATIVES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/c_d_derivatives_limited.html,DERVGB21
799,C VIEW LTD,http://www.swiftcodelist.com/bank/united-kingdom/c_view_ltd.html,VIWWGB21
800,C. CZARNIKOW SUGAR FUTURES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/c_czarnikow_sugar_futures_limited.html,CZSFGB21
801,C. HOARE AND CO.,http://www.swiftcodelist.com/bank/united-kingdom/c_hoare_and_co.html,HOABGB2L
802,CA INVESTMENT ADVISERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ca_investment_advisers_limited.html,INADGB21
803,CABINDA COMMERCIAL BANK INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cabinda_commercial_bank_international_limited.html,CCNNGB21
804,CABOT SQUARE CAPITAL ADVISORS LTD,http://www.swiftcodelist.com/bank/united-kingdom/cabot_square_capital_advisors_ltd.html,CAQCGB21
805,CABOT SQUARE CAPITAL MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/cabot_square_capital_management_ltd.html,CSCMGB21
806,CABOTO SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/caboto_securities_limited.html,CABTGB21
807,CAF BANK LTD,http://www.swiftcodelist.com/bank/united-kingdom/caf_bank_ltd.html,CAFBGB21
808,CAGF INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cagf_investment_management_limited.html,CAIMGB21
809,CAIRN CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cairn_capital_limited.html,CIPIGB21
810,CAIRN FINANCIAL PRODUCTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cairn_financial_products_limited.html,CAFUGB21
811,CAIRNSEA INVESTMENTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cairnsea_investments_limited.html,CAIGGB21
812,CAIXA GERAL DE DEPOSITOS,http://www.swiftcodelist.com/bank/united-kingdom/caixa_geral_de_depositos.html,CGDIGB2L
813,CAL INVESTMENTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cal_investments_limited.html,CAIVGB21
814,CALASTONE LTD,http://www.swiftcodelist.com/bank/united-kingdom/calastone_ltd.html,CLAOGB2LGLO
815,CALCULUS CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/calculus_capital_limited.html,MCGLGB21
816,CALEDONIAN EUROPEAN SECURITIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/caledonian_european_securities_ltd.html,CAESGB21
817,CALLUND CONSULTING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/callund_consulting_limited.html,CACSGB21
818,CALTHORPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/calthorpe_limited.html,CALTGB21
819,CALTHORPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/calthorpe_ltd.html,CALRGB21
820,CAMBIOREAL LTD,http://www.swiftcodelist.com/bank/united-kingdom/cambioreal_ltd.html,CMRLGB21
821,CAMBRIA LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cambria_limited.html,CABBGB21
822,CAMBRIAN CAPITAL MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cambrian_capital_management_limited.html,CACAGB21
823,CAMBRIDGE AND COUNTIES BANK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cambridge_and_counties_bank_limited.html,POYRGB21
824,CAMBRIDGE ASSOCIATES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cambridge_associates_limited.html,CAACGB21
825,CAMBRIDGE BUILDING SOCIETY,http://www.swiftcodelist.com/bank/united-kingdom/cambridge_building_society.html,CMBGGB21
826,CAMBRIDGE CAPITAL LTD.,http://www.swiftcodelist.com/bank/united-kingdom/cambridge_capital_ltd.html,CAMTGB21
827,CAMBRIDGE FUND MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cambridge_fund_managers_limited.html,CAFSGB21
828,CAMERON ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cameron_asset_management_limited.html,CASMGB21
829,CAMERON MACKINTOSH (FINANCIAL SERVICES) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cameron_mackintosh_financial_services_limited.html,CMFSGB21
830,CAMERON MACKINTOSH (OVERSEAS) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cameron_mackintosh_overseas_limited.html,CAAVGB21
831,CAMERON MACKINTOSH LTD,http://www.swiftcodelist.com/bank/united-kingdom/cameron_mackintosh_ltd.html,CACTGB21
832,CAMOMILLE ASSOCIATES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/camomille_associates_limited.html,CAAEGB21
833,CAMOMILLE LLP,http://www.swiftcodelist.com/bank/united-kingdom/camomille_llp.html,CLLPGB21
834,CAMPBELL LUTYENS AND CO. LTD,http://www.swiftcodelist.com/bank/united-kingdom/campbell_lutyens_and_co_ltd.html,CALYGB21
835,CANACCORD GENUITY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/canaccord_genuity_limited.html,CSTEGB2L
836,First,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
837,Precede,http://www.swiftcodelist.com/banks/united-kingdom-6.html,BLACKROCK ADVISORS (UK) LIMITED
838,,http://www.swiftcodelist.com/banks/united-kingdom-3.html,
839,,http://www.swiftcodelist.com/banks/united-kingdom-4.html,
840,,http://www.swiftcodelist.com/banks/united-kingdom-5.html,
841,,http://www.swiftcodelist.com/banks/united-kingdom-6.html,
842,,http://www.swiftcodelist.com/banks/united-kingdom-8.html,
843,,http://www.swiftcodelist.com/banks/united-kingdom-9.html,
844,,http://www.swiftcodelist.com/banks/united-kingdom-10.html,
845,,http://www.swiftcodelist.com/banks/united-kingdom-11.html,
846,,http://www.swiftcodelist.com/banks/united-kingdom-12.html,
847,Next,http://www.swiftcodelist.com/banks/united-kingdom-8.html,CANADA LIFE MANAGEMENT (U.K.) LIMITED
848,Last,http://www.swiftcodelist.com/banks/united-kingdom-42.html,WHITEHEAD MONCKTON
849,Privacy policy,http://www.swiftcodelist.com/one/privacy.html,Contact Us
850,DMCA Policy,http://www.swiftcodelist.com/one/dmca.html,DMCA Policy
851,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
852,SWIFT Code Databse,http://www.swiftcodelist.com/,Taiwan
853,Countries List,http://www.swiftcodelist.com/countries.html,Taiwan
854,,http://www.swiftcodelist.com/country/united-kingdom.html,
855,Home,http://www.swiftcodelist.com/country/united-kingdom.html,TGCLGB21
856,United Kingdom Banks,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
857,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
858,CANADA LIFE ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/canada_life_asset_management_limited.html,CLANGB21
859,CANADA LIFE MANAGEMENT (U.K.) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/canada_life_management_u_k_limited.html,CALMGB21
860,CANADA SQUARE OPERATIONS LTD,http://www.swiftcodelist.com/bank/united-kingdom/canada_square_operations_ltd.html,EGGGGB2L
861,CANADIAN IMPERIAL BANK OF COMMERCE,http://www.swiftcodelist.com/bank/united-kingdom/canadian_imperial_bank_of_commerce.html,CIBCGB2L
862,CANARA BANK,http://www.swiftcodelist.com/bank/united-kingdom/canara_bank.html,CNRBGB2L
863,CANDOVER PARTNERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/candover_partners_ltd.html,CATNGB21
864,CANDOVER SERVICES LTD,http://www.swiftcodelist.com/bank/united-kingdom/candover_services_ltd.html,CASVGB21
865,CANNON BRIDGE CORPORATION LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cannon_bridge_corporation_limited.html,CABPGB21
866,CANONBURY GROUP LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/canonbury_group_limited.html,ODPAGB21
867,CANTAB CAPITAL PARTNERS,http://www.swiftcodelist.com/bank/united-kingdom/cantab_capital_partners.html,CCPRGB21
868,CANTILLON CAPITAL MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/cantillon_capital_management_llp.html,CCGPGB21
869,CANTOR FITZGERALD EUROPE,http://www.swiftcodelist.com/bank/united-kingdom/cantor_fitzgerald_europe.html,CFEQGB2L
870,CANTOR FITZGERALD INTERNATIONAL (CAFN NON IDB),http://www.swiftcodelist.com/bank/united-kingdom/cantor_fitzgerald_international_cafn_non_idb.html,CAFNGB21
871,CANTOR FITZGERALD INTERNATIONAL (CAFZ IDB),http://www.swiftcodelist.com/bank/united-kingdom/cantor_fitzgerald_international_cafz_idb.html,CAFZGB21
872,CANTOR INDEX LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cantor_index_limited.html,CANXGB21
873,CANYON CAPITAL ADVISORS (EUROPE) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/canyon_capital_advisors_europe_limited.html,CCDEGB21
874,CAPEVIEW CAPITAL LLP,http://www.swiftcodelist.com/bank/united-kingdom/capeview_capital_llp.html,CPAPGB21
875,CAPITA CORPORATE FINANCE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_corporate_finance_limited.html,CCOFGB21
876,CAPITA FINANCIAL ADMINISTRATORS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_financial_administrators_limited.html,CIIIGB21
877,CAPITA FINANCIAL MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_financial_managers_limited.html,CALEGB21
878,CAPITA HARTSHEAD PENSIONS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_hartshead_pensions_limited.html,MHPEGB21
879,CAPITA LIFE AND PENSIONS REGULATED SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_life_and_pensions_regulated_services_limited.html,CLPRGB21
880,CAPITA TRUST COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capita_trust_company_limited.html,RSATGB21
881,CAPITAL CURE MYERS CAPITAL MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/capital_cure_myers_capital_management.html,CPCMGB21
882,CAPITAL DYNAMICS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capital_dynamics_limited.html,WEPUGB21
883,CAPITAL EXCHANGE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capital_exchange_limited.html,CAECGB21
884,CAPITAL GENERATION PARTNERS SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capital_generation_partners_services_limited.html,SIALGB21
885,CAPITAL HOUSE INVESTMENT MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/capital_house_investment_management_ltd.html,CHIMGB21
886,CAPITAL INSTITUTIONAL SERVICES INC,http://www.swiftcodelist.com/bank/united-kingdom/capital_institutional_services_inc.html,CANRGB21
887,CAPITAL INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capital_international_limited.html,CPILGB2L
888,CAPITAL MARKET OPTIONS LTD,http://www.swiftcodelist.com/bank/united-kingdom/capital_market_options_ltd.html,CAAOGB21
889,CAPITAL MARKETS TRADING UK LLP,http://www.swiftcodelist.com/bank/united-kingdom/capital_markets_trading_uk_llp.html,CMTPGB21
890,CAPITAL RISK STRATEGIES (UK) LTD,http://www.swiftcodelist.com/bank/united-kingdom/capital_risk_strategies_uk_ltd.html,CAIAGB21
891,CAPITAL STRATEGIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/capital_strategies_ltd.html,CATGGB21
892,CAPITAL STRATEGY PLC,http://www.swiftcodelist.com/bank/united-kingdom/capital_strategy_plc.html,CATYGB21
893,CAPITAL TRUST FUND MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/capital_trust_fund_management_ltd.html,CTFMGB21
894,CAPITAL TRUST LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capital_trust_limited.html,CATUGB21
895,CAPITAL VENTURES PLC,http://www.swiftcodelist.com/bank/united-kingdom/capital_ventures_plc.html,CAVEGB21
896,CAPITALTRACK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capitaltrack_limited.html,CTRKGB21
897,CAPSTONE GLOBAL MARKETS (UK) LLP,http://www.swiftcodelist.com/bank/united-kingdom/capstone_global_markets_uk_llp.html,CGMLGB21
898,CAPSTONE INVESTMENT ADVISORS (UK) LLP,http://www.swiftcodelist.com/bank/united-kingdom/capstone_investment_advisors_uk_llp.html,CPIDGB21
899,CAPULA INVESTMENT MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/capula_investment_management_llp.html,CINLGB21
900,CAPVEST LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/capvest_limited.html,CAVTGB21
901,CARDALE STOCKBROKERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/cardale_stockbrokers_ltd.html,CATKGB21
902,CARGILL FINANCIAL SERVICES EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cargill_financial_services_europe_limited.html,CAFMGB22TSF
903,CARGILL GLOBAL FUNDING PLC,http://www.swiftcodelist.com/bank/united-kingdom/cargill_global_funding_plc.html,CAGFGB22
904,CARLIN EQUITIES CORPORATION CITY TOWER,http://www.swiftcodelist.com/bank/united-kingdom/carlin_equities_corporation_city_tower.html,CECCGB21
905,CARLSON CAPITAL (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/carlson_capital_uk_limited.html,CLAIGB21
906,CARLTON CORPORATE SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/carlton_corporate_services_limited.html,TRIEGB21
907,CARNEGIE,http://www.swiftcodelist.com/bank/united-kingdom/carnegie.html,CANNGB21
908,CARNEGIE EMERGING MARKETS LTD,http://www.swiftcodelist.com/bank/united-kingdom/carnegie_emerging_markets_ltd.html,CAEMGB21
909,CARNEGIE INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/carnegie_international_limited.html,CARNGB21
910,CARNEGIE INVESTMENT BANK AB,http://www.swiftcodelist.com/bank/united-kingdom/carnegie_investment_bank_ab.html,DSETGB21
911,CAROL HARMER,http://www.swiftcodelist.com/bank/united-kingdom/carol_harmer.html,CAHAGB21
912,CAROLINA BANK LTD.,http://www.swiftcodelist.com/bank/united-kingdom/carolina_bank_ltd.html,BCARGB21
913,CARROUSEL CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/carrousel_capital_limited.html,CRLPGB21
914,CARVAL INVESTORS UK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/carval_investors_uk_limited.html,CARVGB22
915,CASTLE HARBOUR SECURITIES LLP,http://www.swiftcodelist.com/bank/united-kingdom/castle_harbour_securities_llp.html,CHTPGB21
916,CASTLE HILL ASSET MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/castle_hill_asset_management_llp.html,CHSNGB21
917,CASTLEFIELD INVESTMENT PARTNERS LLP,http://www.swiftcodelist.com/bank/united-kingdom/castlefield_investment_partners_llp.html,CIPPGB21
918,CATALINA CM,http://www.swiftcodelist.com/bank/united-kingdom/catalina_cm.html,CTTAGB21
919,CATALYST FUND MANAGEMENT AND RESEARCH LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/catalyst_fund_management_and_research_limited.html,CFMRGB21
920,CATAPULT VENTURE MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/catapult_venture_managers_limited.html,CAVMGB21
921,CATELLA FINANCIAL MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/catella_financial_management_limited.html,MAFMGB21
922,CATER ALLEN ASSET MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/cater_allen_asset_management_ltd.html,CAAAGB21
923,CATER ALLEN FUTURES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cater_allen_futures_limited.html,CAAFGB21
924,CATER ALLEN INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cater_allen_international_limited.html,BARLGB21002
925,CATER ALLEN LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cater_allen_limited.html,CATEGB21
926,CATHAY FINANCIAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cathay_financial_limited.html,CAILGB21
927,CATHEDRAL CAPITAL MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cathedral_capital_management_limited.html,CACGGB21
928,CATLIN UNDERWRITING AGENCIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/catlin_underwriting_agencies_ltd.html,CATWGB2L
929,CAVE AND SONS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cave_and_sons_limited.html,CAVSGB21
930,CAVENDISH ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cavendish_asset_management_limited.html,CAAGGB21
931,CAVENDISH CORPORATE FINANCE (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cavendish_corporate_finance_uk_limited.html,CCOIGB21
932,CAVENDISH UNIT MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cavendish_unit_managers_limited.html,CAUMGB21
933,CAXTON EUROPE LLP,http://www.swiftcodelist.com/bank/united-kingdom/caxton_europe_llp.html,CXEPGB21
934,CAXTON FX LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/caxton_fx_limited.html,CAXTGB21
935,CAYENNE ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cayenne_asset_management_limited.html,CYAAGB21
936,CAZENOVE CAPITAL MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/cazenove_capital_management.html,CAZEGB22
937,CAZENOVE INVESTMENT FUND MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cazenove_investment_fund_management_limited.html,CIUNGB21
938,CB RICHARD ELLIS COLLECTIVE INVESTORS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cb_richard_ellis_collective_investors_limited.html,HPIMGB21
939,CB RICHARD ELLIS FINANCIAL SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cb_richard_ellis_financial_services_limited.html,HPFSGB21
940,CB RICHARD ELLIS INDIRECT INVESTMENT SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cb_richard_ellis_indirect_investment_services_limited.html,RECFGB21
941,CBF CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cbf_capital_limited.html,CHBFGB21
942,CBG INVESTMENT ADVISORS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cbg_investment_advisors_limited.html,CBIAGB21
943,CBOXX LTD,http://www.swiftcodelist.com/bank/united-kingdom/cboxx_ltd.html,CBOXGB21
944,CBPE HOLDINGS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cbpe_holdings_limited.html,CBPEGB21
945,CCA CREDIT EUROPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/cca_credit_europe_ltd.html,CSPRGB21
946,CCF CHARTERHOUSE CORPORATE FINANCE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ccf_charterhouse_corporate_finance_limited.html,CCCFGB21
947,CCLA INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ccla_investment_management_limited.html,CCIGGB21
948,CCSL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ccsl_limited.html,CIASGB21
949,CDAM LLP,http://www.swiftcodelist.com/bank/united-kingdom/cdam_llp.html,CDLPGB31
950,CDB MERGER SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cdb_merger_services_limited.html,CDMEGB21
951,CDC MARCHES LONDON BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/cdc_marches_london_branch.html,CMLBGB21
952,CECP INVESTMENT ADVISORS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cecp_investment_advisors_limited.html,CEIAGB21
953,CEDAR ROCK CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cedar_rock_capital_limited.html,CERCGB21
954,CEDAR STREET LTD.,http://www.swiftcodelist.com/bank/united-kingdom/cedar_street_ltd.html,CEDSGB21
955,CEDEF ASSETS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cedef_assets_limited.html,CEAEGB21
956,CEDEF FINANCE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/cedef_finance_limited.html,CEFIGB21
957,CENKOS SECURITIES PLC,http://www.swiftcodelist.com/bank/united-kingdom/cenkos_securities_plc.html,CNKOGB21
